review,sentiment,source
staff was not too excellent.,negative,negation_flip
staff was not very excellent.,negative,negation_flip
staff was not so excellent.,negative,negation_flip
staff was never excellent.,negative,negation_flip
the staff was good.,positive,positive_aug
the staff was not good.,negative,negation_flip
the staff was not too good.,negative,negation_flip
the staff was not very good.,negative,negation_flip
the staff was not so good.,negative,negation_flip
the staff was never good.,negative,negation_flip
the staff was great.,positive,positive_aug
the staff was not great.,negative,negation_flip
the staff was not too great.,negative,negation_flip
the staff was not very great.,negative,negation_flip
the staff was not so great.,negative,negation_flip
the staff was never great.,negative,negation_flip
the staff was nice.,positive,positive_aug
the staff was not nice.,negative,negation_flip
the staff was not too nice.,negative,negation_flip
the staff was not very nice.,negative,negation_flip
the staff was not so nice.,negative,negation_flip
the staff was never nice.,negative,negation_flip
the staff was clean.,positive,positive_aug
the staff was not clean.,negative,negation_flip
the staff was not too clean.,negative,negation_flip
the staff was not very clean.,negative,negation_flip
the staff was not so clean.,negative,negation_flip
the staff was never clean.,negative,negation_flip
the staff was helpful.,positive,positive_aug
the staff was not helpful.,negative,negation_flip
the staff was not too helpful.,negative,negation_flip
the staff was not very helpful.,negative,negation_flip
the staff was not so helpful.,negative,negation_flip
the staff was never helpful.,negative,negation_flip
the staff was friendly.,positive,positive_aug
the staff was not friendly.,negative,negation_flip
the staff was not too friendly.,negative,negation_flip
the staff was not very friendly.,negative,negation_flip
the staff was not so friendly.,negative,negation_flip
the staff was never friendly.,negative,negation_flip
the staff was comfortable.,positive,positive_aug
the staff was not comfortable.,negative,negation_flip
the staff was not too comfortable.,negative,negation_flip
the staff was not very comfortable.,negative,negation_flip
the staff was not so comfortable.,negative,negation_flip
the staff was never comfortable.,negative,negation_flip
the staff was excellent.,positive,positive_aug
the staff was not excellent.,negative,negation_flip
the staff was not too excellent.,negative,negation_flip
the staff was not very excellent.,negative,negation_flip
the staff was not so excellent.,negative,negation_flip
the staff was never excellent.,negative,negation_flip
room was good.,positive,positive_aug
room was not good.,negative,negation_flip
room was not too good.,negative,negation_flip
room was not very good.,negative,negation_flip
room was not so good.,negative,negation_flip
room was never good.,negative,negation_flip
room was great.,positive,positive_aug
room was not great.,negative,negation_flip
room was not too great.,negative,negation_flip
room was not very great.,negative,negation_flip
room was not so great.,negative,negation_flip
room was never great.,negative,negation_flip
room was nice.,positive,positive_aug
room was not nice.,negative,negation_flip
room was not too nice.,negative,negation_flip
room was not very nice.,negative,negation_flip
room was not so nice.,negative,negation_flip
room was never nice.,negative,negation_flip
room was clean.,positive,positive_aug
room was not clean.,negative,negation_flip
room was not too clean.,negative,negation_flip
room was not very clean.,negative,negation_flip
room was not so clean.,negative,negation_flip
room was never clean.,negative,negation_flip
room was helpful.,positive,positive_aug
room was not helpful.,negative,negation_flip
room was not too helpful.,negative,negation_flip
room was not very helpful.,negative,negation_flip
room was not so helpful.,negative,negation_flip
room was never helpful.,negative,negation_flip
room was friendly.,positive,positive_aug
