review,sentiment,source
i hate to have to feel like i have to be mindful of my things in my own room and feel like i have to stow things away so that staff doesn't look through it/steal it.,negative,hrast
i have appreciated the security measures and the parking due to the situation in barcelona.,positive,hrast
"i have like the staff , the breakfast, the room was always cleaned.",positive,hrast
"i have never been at a hotel where they charge you by the hour to use the swimming pool, make you wear a swim cap and limit you to 2 hours.",negative,hrast
i have never been in a 4-star facility and have to hear myself say that the pool has a cost.,negative,hrast
i have never had a hotel with such comfortable beds.,positive,hrast
i have never had such a perfect breakfast.,positive,hrast
i have never seen such dirty rooms.,negative,hrast
i have never seen the actual host.,negative,hrast
"i have no iron, but they help me and decided this problem.",positive,hrast
"i have no negative notes, the stay was two days and i appreciated everything.",positive,hrast
"i have no words to describe this experience,  it was ridiculous!",negative,hrast
i have no words to express the disgust of breakfast.,negative,hrast
"i have stayed here several times, everything was perfect!",positive,hrast
"i have stayed in naples several times but i have never had such a nice place at such a good price, even though i can get there by car.",positive,hrast
"i have to buy coffee every day from the reception with a different prices each day, depending on the shift.",negative,hrast
i have to pay deposit for a hairdryer.,negative,hrast
i have to say that the breakfast was very nice indeed.,positive,hrast
"i have to say the staff at the hotel is kind, friendly and helpful, facilities areas are clean and tidy.",positive,hrast
"i have to start by saying that i do not like to write negative reviews but see some well done photos and then find myself a small room with very little space, open wardrobe recessed in the wall at the side of the bed so it's inconvenient to put a bathroom anywhere as the sink is tiny the shower.",negative,hrast
i heard music from some restaurant or bar almost all night.,negative,hrast
i highly recommend dante maison de prestige accommodation for its perfect location.,positive,hrast
"i highly recommend staying at this property, exceptional value for money.",positive,hrast
"i honestly felt it was a little on the expensive side, although i appreciate its high season and the salzburg festival was in full swing.",negative,hrast
i imagined to find fragrant brioches and many other good little thing to eat for breakfast.,negative,hrast
i immediately call the front desk 3 times and they hang up the phone and never call me back.,negative,hrast
i just didn't like how the bathroom was cleaned.,negative,hrast
"i just regret a lack of light in the bathroom or in the room, the dimmed side is not always practical to get ready.",negative,hrast
i just went one night everything was clean and the staff very friendly a nice hotel in different ways and colors.,positive,hrast
i know its difficult to air the hallway due to no windows directly.,negative,hrast
"i lay pressed against the wall all night, afraid i might fall out of bed.",negative,hrast
i left a day earlier than planned cause i couldn't stand the smell and noise anymore.,negative,hrast
"i like a firm mattress, the one i had was too soft for my liking but i have experienced worse.",positive,hrast
i like how clean the faciltiies were and how easy it was to get to town with public transportation.,positive,hrast
i like the beautiful high ceilings and the overall style of classic meeting modern.,positive,hrast
i like the design and cleanliness.,positive,hrast
"i like the food, what i call the “community” area.",positive,hrast
i like the hospitality of the reception staff.,positive,hrast
"i like the hotel, its location and nice atmosphere.",positive,hrast
i like the lobby bar and the restaurant brought food to our room.,positive,hrast
i like the location and environment in the area nice and cozy near shopping and beach.,positive,hrast
i like the location and modernity of the hotel.,positive,hrast
i like the location and the service staff was friendly.,positive,hrast
"i like the location, staff, cleanliness and facilities.",positive,hrast
"i like the location, the friendly staff, a modern and well decorated room.",positive,hrast
"i like the location, we wanted something neat the cph airport.",positive,hrast
i like the location.,positive,hrast
i like the roof top terrace.,positive,hrast
"i like the value for money, the cleanliness of the room.",positive,hrast
i like the very comfortable room and the very good location,positive,hrast
i like the very friendly staff.,positive,hrast
i like the very good location.,positive,hrast
i like the very kind receptionist speaks italian.,positive,hrast
i like the very kind staff and excellent breakfast.,positive,hrast
i like the very kind staff.,positive,hrast
i like the very large shower.,positive,hrast
"i liked bathroom very much (nice bath, big hygienic kit, bath robes…), comfortable bed and very nice reception guy.",positive,hrast
"i liked everything, it's very clean and comfortable beds.",positive,hrast
i liked how it serves it purpose and how the location was superb.,positive,hrast
i liked how we got a room with a big balcony which had a double bed and a single one.,positive,hrast
i liked it very much that the window can be opened!,positive,hrast
i liked just the view from our balcony.,positive,hrast
i liked renting a bike very much.,positive,hrast
